0,1,2,3,4,5,6,7,8,9,Type
-54.556366038273154,-133.71422923438922,5.270898771523507,-15.362861812247047,5.851337300643624,5.404267385106615,5.400471710891971,4.806770042533619,-153.05778772011217,5.645934949169534,Provider Payoff
5.737559272273913,-152.97670213240235,5.327980903082974,-18.176234540456335,5.823410253292577,5.464357603550582,5.280725143952236,4.916293359968086,-134.8004209615233,5.739569547227997,Provider Payoff
5.701324115477679,-200.83602078895683,5.206605467508609,-73.479437213241,5.862549442197477,5.521037204633725,5.57495919382283,4.7778842428569845,-139.50658805391595,5.584864627800362,Provider Payoff
5.668721413150311,-301.6847094985915,5.1774011674391645,-6.04973181452192,5.868579646313892,5.616130822104646,5.346335609039496,4.769901802845576,-108.07144272508822,5.567470413670008,Provider Payoff
-24.000469687206078,-335.0922192926023,5.258563612770371,-16.340460791338955,5.674499677008595,5.588893640501485,5.358784789779073,4.580545670278546,-72.2779714389153,5.634807852212815,Provider Payoff
-42.3402516885817,-415.5064277939914,5.1961272052018925,-26.891779912828497,5.699356553712146,5.574591353825426,5.364964408509028,4.486414852307594,-107.70201056435144,5.709755517089107,Provider Payoff
-49.58915816453555,-448.4237929082783,5.225424776706334,-43.63359420396705,5.570695925618802,5.566642499859473,5.228587657114378,4.608037126714098,-112.94579669354925,5.7291936326771085,Provider Payoff
-115.62229286304364,-429.3252240013453,5.364518250034574,-64.44470456701242,5.680760912547507,5.6229205319328965,5.206289446487771,4.646743775222937,-145.16860643776,5.52933415212593,Provider Payoff
-149.36973187298508,-490.52285365671514,5.4673362390467535,-47.38940631134369,5.672897017984626,5.513855703557991,5.14768212279735,4.399712703782761,-162.42230856403557,5.447866800819721,Provider Payoff
-176.7777786559932,-445.9945906985172,5.566145249009754,5.745463714734098,5.822803118657674,5.525309565671745,5.206763903457571,4.544241446296321,-126.36978031011995,5.391134251270593,Provider Payoff
-152.35986239776275,-459.1811940032876,5.630561021883533,5.541310312660943,5.8568226166056085,5.550766359105226,5.198194728896333,4.473676097811256,-117.52400689603655,5.394861756086721,Provider Payoff
-123.79012247232095,-450.87869806609933,5.589621062473698,5.554638307324401,5.791475744197919,5.541229590166056,5.118446687524172,4.384227354215558,-140.43439906921776,5.389168514959893,Provider Payoff
-156.1448436009705,-465.964710446548,5.788919022662582,5.648309058490276,5.828630510812593,5.3117694691358635,5.11275633696227,4.351158854346065,-124.01759369070578,5.459574537371694,Provider Payoff
-114.6865090682777,-501.8263380664994,5.763917037531755,5.725802618734028,-34.35278986366393,5.099824478120716,4.852895309183583,4.339659488436077,-109.78561422446228,5.7715526024628385,Provider Payoff
-118.90652017304365,-496.3768881230267,-31.752396284678525,5.671352395177322,-0.04127288323775247,4.8901641359602905,4.686578408235009,4.342260203548148,-71.57678964919296,5.780797325676404,Provider Payoff
-119.0472949546429,-485.9218159210991,-25.50677738702211,5.624966107987932,5.809143641215491,4.870967722920215,4.781983406145444,4.425868665079248,5.817164801142886,5.7796187168755155,Provider Payoff
-54.040478750539705,-501.497778097616,-3.1473907382771813,5.468084379084908,5.819584748107834,5.096299748499094,4.885664009117143,4.247157269684744,-7.652086229988754,5.695385682528544,Provider Payoff
-81.47806639768555,-517.506098331557,-96.77000387732187,5.437751435239119,-31.27987883227729,4.999450842242905,5.058325139122771,4.2436707394552995,-15.024168138338382,-1.4977605647422934,Provider Payoff
-157.9420572380468,-515.4727777583798,-108.58041013091315,5.349942115480639,-67.36889214398639,4.961346983585533,5.152083089217494,4.254831748662175,5.713640674405529,-11.13843358056647,Provider Payoff
-151.53818472221565,-533.9863386378556,-167.4079542405484,5.336109907539269,-71.99264664344855,4.904703474848064,5.128339962570846,4.165174172741177,5.563888096890029,5.800233661729275,Provider Payoff
-166.22731077111894,-565.9792312889676,-133.6628160068799,5.564146693081142,-110.82427130794349,4.923967451352068,5.279403500534652,4.2310260071516455,5.6914478257003855,5.620538753499333,Provider Payoff
-92.30385164693007,-479.8726152317113,-55.68929019363645,5.527951456303751,-129.14817293819215,4.946961735674339,5.352863207298815,4.470710101871592,5.666396260264077,5.658003729662231,Provider Payoff
-39.06216727516721,-405.14803953914907,-1.9193202966041554,5.289004942850489,-192.6768276628586,4.814787069640332,5.371364484045715,4.566703790814111,5.743711746938118,5.728938498989621,Provider Payoff
-17.25063018694209,-409.8811625883427,5.834046393738922,5.212164736581145,-131.19704994597578,4.848648246230693,5.27427984722812,4.5211783305041875,5.51887589853491,5.6970410778430445,Provider Payoff
5.777065253175381,-524.6763092474016,5.847058459329131,5.229983809135784,-111.45824281764226,4.864363822303741,5.440717152811726,4.383020930153943,5.2126305258125845,5.639373351410292,Provider Payoff
5.76561828672444,-560.3494296063445,5.826093943607089,5.181256245845723,-53.67971852008736,5.093220107943162,5.51552052665388,4.447961239633868,5.231273860683104,5.488410381633508,Provider Payoff
5.456088983572741,-638.9642334174268,5.838066460091044,5.331384962282796,5.7470029595699,4.880385623478136,5.592425773353985,4.500188130026607,5.437670552794753,5.4294168986863545,Provider Payoff
5.394545625142855,-600.1886716023437,5.808422503846533,5.201391257599049,5.725577353491449,4.851567573753867,5.617756395626206,4.408858622175432,5.512806082514755,5.594817919889855,Provider Payoff
5.317027264290802,-632.1420834038663,-19.8745447121255,5.200487720092356,-8.983978623689609,4.788639522330685,5.745373340077516,4.408968071182227,5.326401012327745,5.778991447820249,Provider Payoff
5.203190692710667,-522.9349341041648,-15.201087026161304,5.234405680050168,-56.64458379837879,4.668018926844891,5.612791828540629,4.359440375879311,5.433008899877294,5.779051179319776,Provider Payoff
4.947174682449668,-544.8605770927402,5.724432369047985,5.105530742820849,-116.24538063559066,4.750429117108804,5.63662507790876,4.283132931578594,5.4504915439143895,5.766686687818066,Provider Payoff
5.013472809061155,-584.4968336659413,5.863986003338095,5.055320395614652,-183.48655210588186,4.717727044844225,5.711236515907559,4.433091260096569,5.706166168927089,-53.56953698768257,Provider Payoff
5.025542386279401,-568.7258879084438,5.716236898819081,5.25752675558807,-120.10200169319523,4.725227267030936,5.620650105334861,4.249217613215888,5.524131177534608,-133.87195656331778,Provider Payoff
5.045220023325391,-516.7690171377499,5.6913514193695836,5.37411662790508,-112.61272875132863,4.641268278346843,5.487186703322716,4.333423992890697,5.824831134595506,-143.8442100737352,Provider Payoff
4.976859127771689,-521.9489407226288,-32.988765136566826,5.266878069509686,-95.58577718923698,4.60735669736629,5.53511812524142,4.276683634023235,5.651501003767537,-180.89676009664754,Provider Payoff
5.038342301457132,-527.929158653983,-48.17624675669913,5.424402774611806,-85.77548413640011,4.578285145224553,5.487278954221567,4.219972031690283,5.668128598408281,-215.00624648919347,Provider Payoff
5.13324632773377,-464.8032855472179,-52.287373072032324,5.497661251564932,-96.00970036729086,4.635451363204328,5.417902967076617,4.156282866779733,5.70286355498597,-158.34308941476593,Provider Payoff
5.1468607924785434,-483.6789990619927,-129.21553019268413,5.397193236743666,-42.12751576266169,4.855287534245181,5.451289906669838,4.227173677378727,5.64360633407728,-148.82270372550602,Provider Payoff
5.080164709124979,-506.7758965976168,-168.62110840528248,5.578251200061066,-64.68661935140608,4.873055628316907,5.563604891424457,4.340368280810208,5.47592168212913,-158.488504535821,Provider Payoff
5.021669888063292,-529.7842173874651,-125.75636467895993,5.837782879587872,-30.51292343079217,4.822793779507913,5.289511478943823,4.292432763317659,5.359964519846036,-188.5758854288506,Provider Payoff
5.022017768039436,-519.3597991158613,-123.89298116500049,5.8439059722006546,-29.74192649176439,4.801119833963187,5.211305114545715,4.130754542953128,5.251470367459746,-123.02415492218415,Provider Payoff
5.123630957451478,-531.1547125743045,-158.42339135428392,-6.0596994997631555,-31.011440139311844,4.7202191375026725,5.305531461162778,4.149760923227386,5.208320620882122,-114.76196200072309,Provider Payoff
4.950205411485144,-470.8153947882802,-132.6672060466708,-13.13946393537799,-31.340989010449448,4.741586875192602,5.380064336832774,3.9688025628312116,5.270557865813279,-64.08494915924985,Provider Payoff
4.926501619186627,-359.47928543217176,-166.99175407299754,5.75555104503837,-17.52876996113332,4.770852868925327,5.516845299195835,4.046863505742604,5.174451299211202,-123.44092681695383,Provider Payoff
4.836560680394329,-397.7117063156584,-196.1825649600014,-1.2726258043214784,-72.55275989124652,4.691112755503807,5.664606601609145,3.8873219416515425,5.2685471493072935,-108.14149586474059,Provider Payoff
4.7817237579489404,-416.71563109670706,-159.12878714261115,5.752601469998152,-126.49470171383655,4.667373398951047,5.639211487393773,3.7377837636146864,5.348928174761276,-151.20639330230279,Provider Payoff
4.810810485265459,-462.58859034945726,-116.93168690846142,5.600291265411045,-119.19232125725512,4.755646401543144,5.711340722093052,3.7839699121158166,5.3287366876693,-96.79742086449232,Provider Payoff
4.791807544812577,-429.81190868180056,-141.3241627061593,5.7348026331724435,-48.380759101471085,4.78940647885865,5.595620294919593,3.6818557701408428,5.460276394526326,-90.61154854465735,Provider Payoff
4.7847017186386,-402.2447969389691,-173.06891572539325,5.780235952199433,-48.67926918239186,4.740843623797225,5.615682513794769,3.7339914088089103,5.3535972498504805,-98.75283142893159,Provider Payoff
4.841718918228874,-395.0349029207823,-131.41117449026797,5.816272262096092,-69.32733921731642,4.790599334168294,5.525420476088509,3.7741472577861503,5.636517625640357,-89.49702263743848,Provider Payoff
4.917676910622704,-349.5767909420897,-73.74694192506854,-44.205485753857374,-66.85209560225053,4.733503663357604,5.594452362522556,3.7151016606716363,5.647813611226265,5.807277946346968,Provider Payoff
4.854535428183914,-391.94379197974877,-98.82324760790561,-22.094339359053492,-123.62236100739347,4.684884621063149,5.569287713661558,3.6058748141256123,5.552445150476692,5.78797216548377,Provider Payoff
4.765867684887204,-384.0209417616052,-74.20491988096455,-54.48168472687166,-241.60164371949168,4.789029592183176,5.759643514037206,3.603291425840438,5.58554046160047,5.816791311841588,Provider Payoff
4.769003200743335,-374.4281800741501,-54.15738794838535,-36.51502396720798,-232.44022189233283,4.660967871173682,-37.2159092521058,3.7290785879735995,5.5367449268098685,5.64714248794076,Provider Payoff
4.728286962122985,-397.1631641766735,-41.6363631477775,-32.52179292666824,-169.24846492616098,4.616350082897829,-71.37101413532628,3.9272046443695077,5.675451470392311,5.546826570134235,Provider Payoff
4.883734959459104,-483.44469188388393,-91.29898969591432,-27.82321995669804,-230.67661776185196,4.663881906255193,-17.048539981199838,3.928971859634906,5.705747300936237,5.511275993757672,Provider Payoff
4.854319547183909,-499.41684432048487,-19.200511179469686,-66.18011695611153,-256.28182066032014,4.7107764836234525,5.867140920716134,3.977267828049227,5.698145416127217,5.393817115510493,Provider Payoff
4.7261622551853755,-433.3633291747019,-25.534660663514842,-50.63982818282784,-261.0287885458397,4.526330520031336,-48.92155107632743,3.9193342606643555,5.670396889004081,5.3018158547762155,Provider Payoff
4.859093584040356,-410.2999981698449,-19.38021500500281,-23.541411706074086,-194.00297633996252,4.605786218329892,5.868232599690652,3.9826730526127756,5.6743944213564745,5.214116753201616,Provider Payoff
4.7633315614648035,-423.76747711562757,-49.24737301225014,-52.92919034695228,-137.41449251966696,4.585175407145119,-0.5816142691292043,4.076899772528385,5.654143231385618,5.2167820202829285,Provider Payoff
4.664343736325913,-433.61888344201407,5.798188656668839,-36.39915426759558,-162.55195332738867,4.467680208980999,-64.3860695134124,4.137380901944091,5.660806656979292,5.340916768805091,Provider Payoff
4.675821347929378,-432.22807288967715,5.696423538306117,5.783756239953031,-196.19795431844386,4.368695389667202,-23.38066759888966,4.180748638887076,5.591019445990078,5.378541604605302,Provider Payoff
4.734864863407252,-312.7620175642269,5.770204260175451,-40.697369409542034,-214.13624367005104,4.1660623884456705,-70.83737309366575,4.202579150388225,5.737931263081014,5.311728831614968,Provider Payoff
4.649744460486769,-332.3770673578297,5.736080495404546,-93.4154913411021,-167.36974997034577,4.2683974395851445,-109.59157074804307,4.174219474859262,5.763208360306535,5.402308504865972,Provider Payoff
4.700872066323471,-307.95767576992284,5.634189313932458,-67.4426932858023,-197.3911393571343,4.160701711078505,-165.77296069195563,4.162040117647887,5.7658630677524565,5.42077709852793,Provider Payoff
4.564824628867985,-358.92443465551287,5.490344003028552,-6.97124568058598,-259.90540312646726,4.228121484313504,-187.64741055022887,4.135011274382536,5.564728494138376,5.433707888957899,Provider Payoff
4.588800932860409,-462.35646182141863,5.460116841211982,-23.800081785193242,-225.89288171831777,4.209106524505757,-204.64037392499768,4.107129989614127,5.491956489630354,5.615714776173669,Provider Payoff
4.508883742325037,-432.4922789050697,5.372812258278187,-36.72920253951793,-242.78826548617553,4.213663754141654,-223.04671923660544,4.081973573587228,5.5270076081131325,5.563278048585023,Provider Payoff
4.417932187188484,-485.93332622392654,5.376691277028783,-66.25192563747441,-257.34698220746395,4.176709234720524,-245.42248478010288,4.044138616670596,5.633085754698689,5.5589298133256655,Provider Payoff
4.528028541296387,-435.95778556954747,5.1875439820887035,-46.5981767193025,-244.63034881337853,4.298557139696947,-187.33106562064768,3.975274473353571,5.65882087458852,5.320609121326797,Provider Payoff
4.6017441888564266,-450.34866047995047,5.212800441794216,-100.8517133094033,-264.78080128700367,4.149129647186263,-164.0459391397735,4.017593969888033,5.800377967816179,5.252584811322073,Provider Payoff
4.5861279984564955,-428.7275060112297,5.351354626469237,-106.55158669961656,-256.1471950617338,4.272664197940781,-122.29111124252677,4.005792758900515,5.751643478229204,5.283428072078867,Provider Payoff
4.469751133914727,-487.849368731695,5.457240706277454,-61.78378145724696,-251.25721271246857,4.363951580692071,-140.13926274959385,4.034650363419168,5.8390997541503715,5.2938485908000175,Provider Payoff
4.4817554430044675,-481.54558688805537,5.377606849997805,-71.62874234761375,-265.57210482356095,4.359518454399987,-253.56362495625808,3.937510749845525,5.771954931754212,5.206729308139218,Provider Payoff
4.331821001433136,-488.96775016646643,5.348869187435555,-77.75347595238804,-203.71385160410819,4.393240731402824,-261.08601698092207,3.9569740970184952,5.6432501965221,5.132762269785223,Provider Payoff
4.283205447265013,-493.10325456380406,5.324456299840967,-183.21485492942975,-204.74631243671502,4.337398206389428,-293.25305761618074,4.0452841295256,5.54180860067326,5.120031426511216,Provider Payoff
4.3285481196738536,-469.0215391471752,5.232448708154729,-274.39776015135703,-201.95474646519233,4.230687483640156,-229.6551731793479,4.112479128869183,5.612705606181851,4.9474993376599485,Provider Payoff
4.387594957866251,-447.67189878666295,5.267642881454947,-198.25439378824876,-187.4861399953993,4.1922488862143155,-308.7856468276773,4.115059530267858,5.657454002473371,4.886509282674257,Provider Payoff
4.375525551836645,-439.76685496647906,5.026704484233913,-228.21493074708542,-176.951478748892,4.184808225475431,-280.1545159618563,3.9473694466754674,5.554435004362548,4.902256120870378,Provider Payoff
4.320510322206133,-365.68214945525506,5.14055485219163,-326.0128733354504,-189.7678883456806,4.289152029122048,-225.6239755460474,3.9888811530882835,5.715261205655402,4.774711342981644,Provider Payoff
4.245786516788478,-335.5346946838795,5.084832009861371,-341.1268468241883,-218.52193526273186,4.324157221945521,-248.60313968206538,4.084565606364498,5.832795300149634,4.880779147874242,Provider Payoff
4.357892651500752,-458.3674186229414,5.351626993632758,-347.28661198762256,-224.17678371056627,4.347218664300311,-225.4150708257689,4.154259334354084,5.867237995503755,4.728493844856745,Provider Payoff
4.353930766148728,-472.6051019912743,5.504542719384102,-346.28865814222127,-205.9860139100765,4.457165237246203,-175.9669944703296,4.211847202938008,-0.05146821751054631,4.866588655067022,Provider Payoff
4.371709843094393,-465.56644278945623,5.486298315154765,-405.00234428899284,-222.21055584469468,4.473692133840206,-210.76532609795868,4.213776669530377,5.822756866767318,4.7339145127491395,Provider Payoff
4.547755445531961,-457.98406436760206,5.571358616716182,-382.2357597588757,-248.29885955496366,4.339796916987195,-253.22001009346695,4.295516092203317,5.815469545681307,4.634535988029846,Provider Payoff
4.563538899994788,-376.2153113192717,5.781185121642344,-367.4872149259786,-185.84056644010116,4.313035725140866,-277.1095403974932,4.441292675499966,-4.3434687881328955,4.622434442568112,Provider Payoff
4.608975355494708,-341.26772698285913,5.674920063353793,-413.72077280499843,-241.46081433271866,4.279827894856668,-290.0707581121633,4.44075806648686,-40.15571130460012,4.578063013547543,Provider Payoff
4.672743056768681,-304.93172421054487,5.519371843750095,-416.69026621320563,-191.74263385318864,4.26591435574634,-283.39684837605137,4.526845609181366,-40.02502052622572,4.594660431909559,Provider Payoff
4.635718308728022,-366.83587212118346,5.429034886036724,-370.33508904971495,-217.81387898495905,4.27038561473056,-316.236189310157,4.500956063926055,-113.87934791017415,4.544427885608856,Provider Payoff
4.59094998273244,-298.50975418076996,5.316941950440703,-415.03647474581976,-226.14173248494444,4.299520780059039,-353.9427539788703,4.527376567626779,-113.43032773487448,4.53746784178687,Provider Payoff
4.547218215424786,-189.06133624756194,5.399132869436351,-431.00978241762004,-117.80356858593859,4.169295862001068,-422.48306214875583,4.486463554323429,-172.04538436148596,4.4035157221877865,Provider Payoff
4.515162197446949,-214.92390279684105,5.428410694922352,-449.38312115091503,-117.47585126185095,4.165425884995946,-469.7082910317049,4.524440312839013,-67.52852766834076,4.4389904831824625,Provider Payoff
4.451627449676522,-221.09781707444517,5.333419318223151,-472.9262635771656,-101.12027816497357,4.0934378004255185,-531.7306261285812,4.262446571746051,-60.0240752565021,4.371358305503452,Provider Payoff
4.332937509157145,-293.1327972494905,5.329238915068436,-494.30805172792543,-134.90669008549366,4.27537704848311,-629.2783762723234,4.226662925043793,-24.585689474394712,4.577770309731695,Provider Payoff
4.400447900525863,-343.65210559276056,5.403357782023417,-511.8249201647295,-118.00366845475355,4.436702499693534,-582.484464817077,4.299514513637062,5.773997630872355,4.539549912858085,Provider Payoff
4.485112773285303,-330.24412926526156,5.581733082311469,-521.10914334671,-75.66178368875148,4.324404468725457,-645.2003106967509,4.247075670704929,5.7548112878219015,4.456834892961651,Provider Payoff
4.645797261144217,-320.6583896806792,5.651561297819179,-554.9778297319544,-140.65723783895464,4.266659097957839,-557.4049466569995,4.14552361520352,5.792462509750292,4.469225796903307,Provider Payoff
4.574484608135118,-247.5113133864761,5.7466398820506495,-622.0237362042549,-137.53848526073352,4.2863066834710795,-534.2945755033543,4.216872851762862,5.681420189897608,4.399392906070705,Provider Payoff
4.677218253292218,-199.43819043789654,5.547815403079902,-633.1020608911413,-150.11293330339458,4.413696460783441,-573.1154008884928,4.288414971370637,5.554182893852635,4.488044304395295,Provider Payoff
4.615508013546058,-172.496970395448,5.333251374939345,-562.1369244717707,-146.30133815855743,4.370222595187684,-619.4352546950581,4.148385633641486,5.6567944863981685,4.347667476189917,Provider Payoff
4.54927162340381,-136.50235849912315,5.425380192509064,-561.3000454923417,-114.45936468993477,4.355290573975964,-635.2542113601244,4.0941674868563,5.696178464384424,4.341906199545872,Provider Payoff
4.575926695952251,-61.36817734879355,5.347530265857716,-522.0126635479282,-109.70709843014856,4.319020299327041,-634.9524515973749,4.220281335309874,5.755879554149381,4.270007119219945,Provider Payoff
4.495110449641867,-104.5965459212448,5.302383184582568,-545.2037920171947,-158.66784934226007,4.234003316179376,-578.5154127934861,4.426813618103327,5.852621798742473,4.281438854383069,Provider Payoff
4.596950234412546,-47.8620441596147,5.172279132705294,-616.4678032031188,-177.6611946622652,4.313207583924142,-590.600501234328,4.320973520229468,5.8183200366675125,4.2832558176441955,Provider Payoff
4.6237133871689045,-23.07386874573649,5.254050942380913,-576.5344567798365,-133.69494000081295,4.3294371636476106,-652.9424612439179,4.313552555908439,-6.33319180384342,4.211456160005496,Provider Payoff
4.752610128197995,-26.42649371997868,5.297980632499372,-591.9880443533057,-186.3825082070889,4.46726561129305,-696.0221347229763,4.383575742204801,-76.19632753287692,4.394068372656371,Provider Payoff
4.79493116030548,-39.3118442848056,5.322091190699261,-546.7085249204129,-226.04140270590278,4.648859660153441,-806.3681744097976,4.451352953994242,-92.9978842184687,4.361576785311923,Provider Payoff
4.7860526263899485,-86.91229428366637,5.371020197792099,-554.0352297342729,-247.23281078120226,4.613853360689773,-848.2270132672738,4.459274256429944,-44.39784115058933,4.330313575299857,Provider Payoff
4.760118918343465,-49.58781995303093,5.38680447428015,-603.2483735386509,-289.82733566444267,4.493194389482635,-809.4507948471796,4.531760818257015,5.752474209942981,4.28995258789151,Provider Payoff
4.692358523318423,-62.76721811521679,5.296924368175931,-595.0877408140163,-288.69705115133684,4.337930191119808,-784.9399376622396,4.544940856713099,5.695927313751502,4.295466688773002,Provider Payoff
4.788568372061491,-38.86911569286326,5.358916238297028,-535.7422653124627,-212.29669354135422,4.270062014493151,-909.4649741429716,4.3148071533463535,5.699517734006781,4.437182316959209,Provider Payoff
4.724268772803562,-47.50104840276617,5.407554146701101,-592.1203057529838,-93.82122505382858,4.34972403974631,-900.9432363902642,4.44564173964375,5.805773326199779,4.402313160488237,Provider Payoff
4.7235593996085345,5.841169147420687,5.327753173312546,-599.720454799155,-91.92367494660448,4.372532676007642,-770.12415244261,4.393276406754131,5.843251749102838,4.329090697401278,Provider Payoff
4.641229126090683,-5.922117785777573,5.18928126966032,-615.7656246992105,-123.40699564600209,4.341034308281746,-803.9845437247768,4.396842241389905,5.785604089644019,4.2905709183007685,Provider Payoff
4.6387028727112245,-21.275683268574767,5.42413864408785,-569.0455852413861,-122.77853393348187,4.381584448849703,-774.8794930697527,4.350069028036559,5.8308913564375064,4.42442760840468,Provider Payoff
4.4611238343483315,5.8187653470533665,5.35792405336405,-571.9543277786893,-139.27409747975935,4.340052566204893,-743.841547847921,4.301496484358604,5.670974513796183,4.384101077668322,Provider Payoff
4.552949184553573,5.6491813897296375,5.3312028204441635,-584.5870413957841,-182.56259280010363,4.433548491022281,-692.2892994119643,4.37244573393922,-34.16757682861339,4.303105115294808,Provider Payoff
4.464043189109285,5.51181464477607,5.343725939387251,-601.2650688689623,-218.03931738274878,4.482427464302698,-679.3549777301964,4.492546601065002,5.822507632509107,4.444463743494079,Provider Payoff
4.296094047730026,5.5130061157214225,5.521275443725186,-563.4116482973459,-377.9603697978855,4.7194952772674155,-615.9164569013237,4.703279349721589,-1.140636387126051,4.394676702458521,Provider Payoff
4.496839534863216,5.637767817915168,5.647582023648511,-492.8964298222213,-403.7661166100488,4.638099329018602,-660.784083807614,4.657147841697164,5.8601163309661874,4.357741352066756,Provider Payoff
4.495156613737553,5.454821867583744,5.682893769389699,-395.8722457290942,-427.66406944761684,4.530421979175329,-633.519067344741,4.786450514647394,-16.862730491527827,4.13902383490782,Provider Payoff
